classnum blue green red nir swir1 swir2 NDVI MNDWI BAI BUI BSI TCG TCW TCB NDMI LAI EVI AWEI_sh BAEI NDSI SAVI NBR sdev edev bcdev BS_PC_10 PV_PC_10 NPV_PC_10 BS_PC_50 PV_PC_50 NPV_PC_50 BS_PC_90 PV_PC_90 NPV_PC_90 chirps1 chirps2 chirps x_coord y_coord binary_class
111.0 372.0 610.0 418.0 4349.0 1717.0 634.0 0.8217399999999999 -0.473179 6.927179 -1.252234 -0.37517 0.291695 -0.059709000000000005 0.343567 0.431884 2.406096 0.69765 -0.731975 1.46943 -0.473179 0.600865 0.742635 0.0011710000000000002 0.039633 0.04874 0.0 73.0 2.0 0.0 86.0 10.0 8.0 95.0 19.0 625.942017 211.596191 837.5343019999999 1596000.0 -2197725.0 1
111.0 370.5 611.0 418.0 4408.5 1732.0 634.0 0.826609 -0.477105 6.7347470000000005 -1.261113 -0.378325 0.29780500000000004 -0.05975900000000001 0.34854 0.43625200000000003 2.434619 0.705533 -0.743725 1.4543110000000001 -0.477105 0.6098819999999999 0.748803 0.001322 0.028275 0.036652 0.0 59.0 0.0 0.0 89.0 8.0 10.0 97.5 33.0 633.443909 222.40457200000003 855.871216 1586235.0 -2197935.0 1
111.0 380.0 604.0 428.0 4182.0 1615.0 594.0 0.813625 -0.453146 7.600144 -1.263811 -0.386142 0.279706 -0.052453999999999994 0.332552 0.44624300000000006 2.330845 0.67685 -0.6943 1.5438120000000002 -0.453146 0.587637 0.750433 0.001206 0.034848000000000004 0.04168 0.0 61.0 1.0 0.0 83.0 10.0 25.0 96.0 28.0 633.037476 222.438004 855.474548 1586340.0 -2197815.0 1
111.0 419.0 694.0 519.5 3654.5 1719.5 735.5 0.752929 -0.42893000000000003 10.479109 -1.114701 -0.29237399999999997 0.22976799999999997 -0.07245399999999999 0.315205 0.362311 1.973644 0.578122 -0.609812 1.457573 -0.42893000000000003 0.514948 0.6667420000000001 0.0017010000000000003 0.043302999999999994 0.058497 0.0 62.0 5.0 1.0 80.0 15.0 24.0 93.0 26.0 635.493591 219.983368 855.4987179999999 1590750.0 -2199705.0 1
111.0 384.0 610.0 453.0 3430.0 1481.0 605.0 0.771147 -0.41956899999999997 12.12572 -1.167454 -0.32713000000000003 0.216993 -0.05555 0.290769 0.397921 1.891172 0.555327 -0.56105 1.650984 -0.41956899999999997 0.501733 0.700348 0.002595 0.049392 0.0639 0.0 56.0 1.0 2.0 78.0 15.0 31.0 92.0 23.0 635.308044 220.28552200000001 855.603638 1589730.0 -2199810.0 1
111.0 480.0 760.0 582.0 4926.0 1820.0 732.0 0.786177 -0.408367 5.289062 -1.241161 -0.381837 0.321561 -0.055538 0.39472399999999996 0.458125 2.517058 0.7283189999999999 -0.78725 1.3849129999999998 -0.408367 0.616345 0.741668 0.0024879999999999998 0.052877 0.069436 0.0 47.0 4.0 0.0 79.0 13.0 22.0 93.0 30.0 624.5644530000001 210.384552 834.935791 1596045.0 -2198010.0 1
111.0 385.0 634.0 440.0 4804.0 1553.0 575.0 0.831691 -0.42653199999999997 5.563283 -1.3402020000000001 -0.44278500000000004 0.32624000000000003 -0.037572 0.369682 0.509267 2.594259 0.749657 -0.770525 1.573658 -0.42653199999999997 0.638779 0.786166 0.00205 0.056677 0.064337 0.0 48.0 2.0 0.0 84.0 13.0 17.0 97.0 29.0 623.904846 209.719879 833.647095 1596150.0 -2198070.0 1
111.0 383.0 653.0 441.0 4129.0 1720.0 666.0 0.808458 -0.452033 7.839930000000001 -1.2215850000000001 -0.35269 0.271513 -0.063804 0.334863 0.41122299999999995 2.2804740000000003 0.662928 -0.6951 1.451519 -0.452033 0.577332 0.722738 0.001599 0.054089 0.057273000000000004 0.0 68.0 1.0 0.0 87.0 9.0 15.0 96.0 18.0 626.1873780000001 212.03401200000002 838.258362 1595460.0 -2198265.0 1
111.0 418.0 736.0 518.0 4112.0 1853.0 732.0 0.774335 -0.43197700000000006 7.955234 -1.156711 -0.315578 0.260038 -0.073651 0.346618 0.376185 2.154702 0.628165 -0.68665 1.355299 -0.43197700000000006 0.556995 0.693283 0.000711 0.035397000000000005 0.036341000000000005 0.0 68.0 4.0 1.0 84.0 12.0 16.0 94.0 19.0 625.988342 212.017502 837.995422 1595310.0 -2197935.0 1
111.0 426.5 739.5 502.5 4256.5 1724.0 634.5 0.789209 -0.400404 7.340164 -1.2126430000000001 -0.356601 0.276823 -0.056341999999999996 0.350734 0.424332 2.302375 0.668981 -0.68505 1.420516 -0.400404 0.577101 0.741479 0.000705 0.025882 0.033960000000000004 0.0 66.0 0.0 0.0 88.0 8.0 18.5 98.0 19.0 629.514404 215.855408 845.376709 1593840.0 -2197965.0 1
112.0 397.0 624.5 493.0 1971.5 1256.0 608.5 0.602118 -0.338699 45.483098 -0.8551770000000001 -0.17691400000000002 0.100646 -0.060027 0.20108399999999998 0.254687 0.9960450000000001 0.307917 -0.30155 1.875077 -0.338699 0.296167 0.546953 0.033856 0.20060899999999998 0.314841 0.0 43.0 6.0 6.0 73.0 17.0 26.0 84.0 28.0 632.67981 218.73045299999998 851.3779300000001 1592760.0 -2198220.0 0
111.0 402.0 699.0 453.0 4488.0 1805.0 679.0 0.816812 -0.44094799999999995 6.502505 -1.245477 -0.369226 0.298588 -0.06300800000000001 0.36045 0.428754 2.4483099999999998 0.709317 -0.7425 1.38332 -0.44094799999999995 0.607731 0.7398 0.001583 0.036537 0.046215 0.0 68.0 0.0 0.0 90.0 7.0 17.0 98.0 15.0 631.3184200000001 217.38266000000002 848.698608 1593300.0 -2198220.0 1
111.0 509.0 794.0 914.0 1616.5 2075.5 1373.5 0.27542 -0.44406999999999996 96.24041899999999 -0.147418 0.168954 0.032079 -0.152509 0.221237 -0.12166099999999999 0.353673 0.130368 -0.339075 1.364307 -0.44406999999999996 0.138373 0.087613 0.0011 0.047503 0.065682 6.0 12.0 16.0 22.0 18.0 50.0 39.0 39.0 70.0 632.56781 222.156525 854.7431640000001 1586805.0 -2198085.0 1
111.0 559.5 831.0 927.5 1819.0 2263.5 1580.5 0.327898 -0.464812 67.154342 -0.207416 0.150996 0.043063 -0.174905 0.236494 -0.11443800000000001 0.49315299999999995 0.16892000000000001 -0.392775 1.2676370000000001 -0.464812 0.172652 0.07062 0.002395 0.095286 0.119926 11.0 10.0 13.0 37.0 25.0 32.0 54.0 49.0 58.0 632.428772 221.89327999999998 854.2916869999999 1587030.0 -2198355.0 1
111.0 374.0 605.0 420.0 4350.0 1477.0 525.0 0.824463 -0.41938100000000006 6.9286710000000005 -1.319925 -0.42807700000000004 0.29501 -0.036605 0.339904 0.493413 2.414252 0.699904 -0.700475 1.636342 -0.41938100000000006 0.605971 0.784233 0.00037799999999999997 0.024165 0.030993 0.0 23.0 2.5 0.0 84.0 12.0 41.0 96.0 35.5 628.105591 213.82009900000003 841.943909 1594620.0 -2198460.0 1
111.0 379.0 614.0 426.5 4094.0 1586.5 583.5 0.810163 -0.445654 7.974098 -1.247931 -0.376575 0.271503 -0.051996 0.32822199999999996 0.43870699999999996 2.27698 0.6619619999999999 -0.67585 1.558964 -0.445654 0.5771649999999999 0.748575 0.000986 0.024834000000000002 0.032951 0.0 64.0 2.0 0.0 88.0 9.0 3.0 96.0 28.0 634.102539 222.18832400000002 856.287231 1586160.0 -2198490.0 1
111.0 480.5 815.5 553.0 4438.5 1900.5 740.0 0.777646 -0.401442 6.698973 -1.175267 -0.333904 0.28394899999999995 -0.068111 0.37049499999999996 0.4 2.379625 0.690333 -0.71635 1.311421 -0.401442 0.582778 0.714565 0.001234 0.032286 0.039689 0.0 64.0 0.0 0.0 92.0 5.0 28.0 98.0 14.0 630.944092 216.615448 847.5576169999999 1593540.0 -2198460.0 1
111.0 375.0 660.0 447.0 3990.0 1599.5 597.0 0.796716 -0.41846099999999997 8.49921 -1.224218 -0.361888 0.260114 -0.052851999999999996 0.3248 0.426601 2.174922 0.633754 -0.647 1.531688 -0.41846099999999997 0.560133 0.7373430000000001 0.000771 0.032393 0.036324 0.0 50.0 3.0 0.0 84.0 11.0 34.0 95.0 26.0 632.985962 221.607208 854.593384 1587300.0 -2198790.0 1
111.0 457.5 692.0 532.0 3628.5 1630.0 683.5 0.746849 -0.397905 10.724169999999999 -1.125292 -0.306922 0.224179 -0.062217999999999996 0.314485 0.379214 1.9498360000000001 0.571541 -0.5885630000000001 1.510091 -0.397905 0.505268 0.688391 0.005375 0.12133699999999999 0.141679 0.0 61.0 1.0 0.0 82.0 10.0 24.0 95.0 20.0 625.162842 210.709015 835.8846440000001 1595745.0 -2198460.0 1
111.0 426.0 746.0 492.0 4337.0 1828.0 680.0 0.795579 -0.420575 7.045191 -1.201281 -0.344788 0.282506 -0.065843 0.356431 0.40560799999999997 2.359372 0.684735 -0.7119 1.361057 -0.420575 0.588182 0.7280449999999999 0.000672 0.026376 0.029414999999999997 0.0 61.0 0.0 0.0 92.0 5.0 26.0 99.0 20.0 630.161804 215.847092 846.046509 1593855.0 -2198535.0 1
111.0 404.5 648.0 449.0 4168.5 1641.0 648.5 0.808001 -0.43899499999999997 7.663155000000001 -1.254578 -0.38196399999999997 0.278961 -0.054927 0.337266 0.445513 2.316333 0.67284 -0.686338 1.516441 -0.43899499999999997 0.585797 0.745563 0.000893 0.031938 0.038191 0.0 49.0 3.0 0.0 85.5 11.0 31.0 95.0 24.0 629.520142 214.97375499999998 844.4620359999999 1594170.0 -2198625.0 1
111.0 511.0 848.5 600.5 4156.0 1910.0 782.5 0.74559 -0.386369 7.804848 -1.110541 -0.298578 0.256263 -0.073179 0.358221 0.368055 2.193679 0.638938 -0.667987 1.309379 -0.386369 0.545216 0.682286 0.002457 0.044662 0.05304299999999999 0.0 66.0 0.0 0.0 88.0 7.0 22.5 98.0 17.0 631.868286 217.239838 849.103516 1593360.0 -2198610.0 1
111.0 404.0 712.0 455.0 4678.5 1807.0 658.0 0.822933 -0.434284 5.910895 -1.2681209999999998 -0.385883 0.31235599999999997 -0.0585 0.37222 0.44541000000000003 2.524983 0.730509 -0.771813 1.371695 -0.434284 0.625161 0.753998 0.000653 0.028442000000000002 0.030619 0.0 52.0 0.0 0.0 92.0 5.0 34.0 99.0 18.0 630.1750490000001 215.455994 845.6672970000001 1593960.0 -2198610.0 1
111.0 314.5 550.5 393.0 3803.5 1381.5 532.0 0.815006 -0.43500200000000006 9.412807 -1.277554 -0.396878 0.253331 -0.042324 0.300684 0.462272 2.148845 0.6265470000000001 -0.61925 1.7442529999999998 -0.43500200000000006 0.557589 0.754717 0.000975 0.053299 0.058963 0.0 18.0 2.0 0.5 84.0 13.0 47.0 97.0 35.0 627.382568 213.099152 840.4974369999999 1594875.0 -2198370.0 1
111.0 462.0 768.0 592.0 3738.0 1896.0 822.0 0.705897 -0.40615999999999997 10.121285 -1.011552 -0.230586 0.2171 -0.08581799999999999 0.327739 0.31955300000000003 1.806325 0.531875 -0.623525 1.351119 -0.40615999999999997 0.483786 0.624139 0.0018510000000000002 0.036211 0.043753 0.0 49.0 10.0 8.0 72.0 17.0 32.0 82.0 29.0 629.225525 214.49707 843.7217410000001 1594545.0 -2198760.0 1
111.0 337.0 543.0 375.0 3870.5 1326.0 470.5 0.8243290000000001 -0.42446999999999996 9.003962 -1.31055 -0.42219399999999996 0.261943 -0.034451999999999997 0.302352 0.48674700000000004 2.212503 0.644141 -0.622988 1.8120439999999998 -0.42446999999999996 0.569083 0.781996 0.000429 0.04154 0.047386000000000005 0.0 71.0 0.0 0.0 88.0 10.0 5.0 98.0 21.5 633.420837 221.910126 855.3583980000001 1586595.0 -2198670.0 1
111.0 385.0 629.5 440.0 4651.0 1459.5 521.5 0.826292 -0.398544 5.9813540000000005 -1.349038 -0.451901 0.315691 -0.029479 0.359457 0.52248 2.526652 0.730971 -0.733788 1.6467479999999999 -0.398544 0.625787 0.7979649999999999 0.000544 0.031632 0.034936 0.0 16.0 1.0 0.0 79.0 11.0 44.0 97.0 34.0 628.477051 213.751495 842.219116 1594650.0 -2198670.0 1
111.0 345.0 559.5 384.5 4052.5 1411.0 529.0 0.8279030000000001 -0.434022 8.130585 -1.307073 -0.415871 0.27353 -0.03888 0.31685599999999997 0.479687 2.2760569999999998 0.6617069999999999 -0.65965 1.7235669999999998 -0.434022 0.583495 0.768519 0.001121 0.0631 0.06004299999999999 0.0 43.5 4.0 1.0 81.0 15.0 26.0 93.0 32.5 624.3903809999999 209.37313799999998 833.749146 1596330.0 -2198775.0 1
111.0 381.5 640.0 436.5 4888.5 1752.5 662.0 0.834801 -0.459084 5.333465 -1.3179100000000001 -0.418365 0.332329 -0.051664999999999996 0.377835 0.478336 2.627201 0.7587619999999999 -0.809762 1.4363780000000002 -0.459084 0.645827 0.761709 0.000484 0.03515 0.037404 0.0 53.5 5.0 0.0 85.0 12.0 20.0 92.0 25.5 625.404907 210.22473100000002 835.631714 1596225.0 -2198925.0 1
111.0 342.5 554.5 376.0 3994.5 1506.0 540.5 0.8281799999999999 -0.461383 8.374441000000001 -1.2804950000000002 -0.397459 0.26697600000000005 -0.047209 0.316683 0.452899 2.263933 0.658356 -0.667063 1.633251 -0.461383 0.574896 0.7606109999999999 0.002166 0.10641600000000001 0.1267 0.0 35.0 2.0 0.0 85.0 14.0 23.0 96.0 34.0 624.980713 210.24287400000003 835.214111 1595955.0 -2198595.0 1
111.0 357.0 578.0 408.0 3990.0 1437.0 523.0 0.814074 -0.42734099999999997 8.444855 -1.279253 -0.399521 0.266094 -0.041474000000000004 0.316297 0.46483900000000006 2.232148 0.649571 -0.648175 1.6885569999999999 -0.42734099999999997 0.570138 0.7666810000000001 0.0009789999999999998 0.039569 0.05271699999999999 0.0 66.0 0.0 0.0 85.0 11.0 10.0 98.0 24.0 633.5576169999999 221.710342 855.276978 1586670.0 -2198805.0 1
228.0 249.0 351.0 299.5 616.5 321.5 194.0 0.327543 -0.006155 200.613952 -0.64785 -0.168745 0.016658000000000003 -0.006776999999999999 0.078387 0.309248 0.137454 0.07060599999999999 -0.039012 5.0668489999999995 -0.006155 0.075588 0.524574 0.01681 0.022572 0.11999100000000001 0.5 29.0 2.0 18.0 65.0 13.5 38.5 82.0 27.0 626.4993900000001 211.607788 838.107178 1595475.0 -2198745.0 0
111.0 406.0 689.0 480.0 3952.0 1633.0 621.0 0.783382 -0.408893 8.690302 -1.200019 -0.34874 0.255896 -0.054508 0.32615700000000003 0.419275 2.161086 0.62993 -0.639875 1.501954 -0.408893 0.5526810000000001 0.731635 0.001125 0.029355000000000003 0.039405 0.0 69.0 1.0 0.0 85.0 13.0 8.0 97.0 25.0 632.790039 217.15890499999998 849.9508060000001 1593300.0 -2199165.0 1
111.0 410.0 726.0 512.0 4165.0 1768.0 694.0 0.7813319999999999 -0.418732 7.726265 -1.187924 -0.34013699999999997 0.269559 -0.064579 0.345271 0.407116 2.232129 0.649566 -0.683475 1.4028399999999999 -0.418732 0.5673159999999999 0.7201489999999999 0.001227 0.036631 0.037527 0.0 58.0 3.0 0.0 85.0 10.0 25.0 95.0 26.0 633.4837650000001 221.466293 854.957397 1587135.0 -2199060.0 1
111.0 459.0 844.0 549.0 4464.0 1919.0 735.0 0.7807689999999999 -0.387208 6.590072 -1.183072 -0.335227 0.285616 -0.068013 0.374551 0.401973 2.3565419999999997 0.6839529999999999 -0.7185 1.285506 -0.387208 0.586164 0.7205189999999999 0.000596 0.022698 0.028176 0.0 70.0 0.0 0.0 91.0 5.0 18.0 99.0 16.0 632.3768309999999 216.76997400000002 849.143982 1593450.0 -2199180.0 1
111.0 425.0 689.5 505.0 3955.0 1697.0 648.0 0.7764270000000001 -0.4152 8.711200999999999 -1.1761709999999999 -0.335054 0.254189 -0.060141999999999994 0.331701 0.403481 2.15377 0.627908 -0.65055 1.462879 -0.4152 0.550196 0.719982 0.0019379999999999998 0.040554 0.05019 0.0 62.0 2.0 0.0 85.0 10.0 14.0 96.0 21.0 629.7805179999999 214.382812 844.177429 1594500.0 -2199090.0 1
111.0 429.5 662.5 523.5 4352.5 1552.5 631.5 0.785324 -0.397005 7.003489 -1.260832 -0.395262 0.283719 -0.043223000000000004 0.349014 0.475576 2.289401 0.665396 -0.689975 1.597656 -0.397005 0.578471 0.744921 0.004229999999999999 0.051446000000000006 0.067204 0.0 58.5 0.0 0.0 75.0 18.5 28.5 97.0 27.0 634.1437990000001 221.72555499999999 855.863647 1586475.0 -2199195.0 1
111.0 419.0 717.0 479.0 4456.0 1767.0 674.0 0.807325 -0.42526899999999995 6.603839999999999 -1.2386030000000001 -0.370191 0.293599 -0.06009 0.358191 0.431569 2.420758 0.701702 -0.730275 1.401294 -0.42526899999999995 0.601612 0.737409 0.0007559999999999999 0.025735 0.030889999999999997 0.0 65.0 2.0 0.0 87.0 9.0 19.0 96.0 16.0 630.818054 214.873825 845.709045 1594320.0 -2199435.0 1
111.0 463.0 703.0 591.0 3425.0 1609.0 739.0 0.7062149999999999 -0.38864 12.217336999999999 -1.07236 -0.2842 0.205544 -0.06415900000000001 0.300634 0.367319 1.794559 0.528623 -0.5487 1.560546 -0.38864 0.473631 0.643392 0.012027 0.07020499999999999 0.10187 0.0 36.0 9.0 2.0 73.0 20.0 16.0 89.0 43.0 640.4101559999999 224.82543900000002 865.2355960000001 1592100.0 -2194875.0 1
111.0 406.0 660.0 450.5 5050.0 1719.5 619.0 0.836192 -0.449039 4.973315 -1.328547 -0.43027299999999996 0.34565 -0.045672000000000004 0.38958400000000004 0.49192700000000006 2.704367 0.78009 -0.828462 1.453627 -0.449039 0.657877 0.781057 0.000736 0.023988 0.030108999999999997 0.0 59.0 2.0 0.0 82.5 12.0 22.0 95.0 21.0 631.365967 215.702606 847.1021119999999 1593945.0 -2199270.0 1
111.0 511.0 841.5 698.0 4189.5 2089.0 944.5 0.7263539999999999 -0.40491900000000003 7.685548 -1.055324 -0.260267 0.249108 -0.091211 0.35647 0.335442 2.145632 0.625658 -0.68725 1.249197 -0.40491900000000003 0.5276810000000001 0.633243 0.002091 0.051900999999999996 0.062705 0.0 61.0 4.0 2.0 83.0 12.0 24.0 93.0 24.0 632.291504 216.39129599999998 848.691284 1593585.0 -2199405.0 1
111.0 474.0 804.0 570.0 4239.0 1748.0 697.0 0.760884 -0.367089 7.458251 -1.177894 -0.341163 0.267502 -0.058464999999999996 0.357178 0.41587399999999997 2.234305 0.650167 -0.663925 1.394998 -0.367089 0.558663 0.716495 0.0012699999999999999 0.029498000000000003 0.037411 0.0 69.0 3.0 0.0 86.0 11.0 9.0 95.0 19.0 637.102905 224.037125 861.130493 1589670.0 -2195190.0 1
111.0 623.0 928.0 706.0 4295.0 1915.0 858.0 0.716167 -0.346059 7.292584 -1.104803 -0.309629 0.25916999999999996 -0.071673 0.37564200000000003 0.388024 2.22795 0.648411 -0.6535 1.3033709999999998 -0.346059 0.53872 0.667967 0.006992 0.078512 0.091196 0.0 51.0 3.0 5.0 82.0 10.0 33.0 94.0 20.0 637.847046 224.51780699999998 862.3625490000001 1589355.0 -2194965.0 1
111.0 575.0 893.0 640.0 4405.0 1804.0 736.0 0.746538 -0.341344 6.8416 -1.164028 -0.34160999999999997 0.272961 -0.05839400000000001 0.374897 0.418437 2.332533 0.6773170000000001 -0.671925 1.348036 -0.341344 0.563347 0.712147 0.003407 0.053433 0.061338 0.0 86.0 1.0 0.0 91.0 7.0 1.0 97.0 11.0 643.239624 225.88206499999998 869.138733 1581765.0 -2195415.0 1
111.0 423.0 715.5 497.0 4489.5 1748.5 665.5 0.80265 -0.42156099999999996 6.490599 -1.245715 -0.37333299999999997 0.293204 -0.05626799999999999 0.36427 0.43673199999999995 2.421239 0.701835 -0.748463 1.4217309999999999 -0.42156099999999996 0.5996199999999999 0.741149 0.000933 0.030057 0.035092 0.0 59.0 2.0 0.0 82.5 12.0 23.0 95.0 21.0 631.814819 216.082123 847.8568119999999 1593825.0 -2199315.0 1
111.0 524.0 839.0 607.0 4042.0 1910.0 766.0 0.7393930000000001 -0.38660900000000004 8.331067 -1.101342 -0.291969 0.24790700000000002 -0.07546599999999999 0.352595 0.360094 2.145249 0.625552 -0.646725 1.3125 -0.38660900000000004 0.534755 0.681513 0.00312 0.061925 0.08002000000000001 0.0 82.0 3.0 0.0 89.0 9.0 3.0 95.0 13.0 642.8306269999999 225.87185699999998 868.7025150000001 1582245.0 -2195250.0 1
111.0 410.0 666.0 465.0 4575.0 1552.0 553.0 0.8180350000000001 -0.40587199999999996 6.211947 -1.311714 -0.425796 0.307325 -0.038096 0.360764 0.492439 2.490542 0.7209899999999999 -0.727975 1.561459 -0.40587199999999996 0.6154109999999999 0.784471 0.001127 0.037926999999999995 0.045549 0.0 80.0 0.0 0.0 90.0 8.0 4.0 98.0 16.0 647.915588 226.678299 874.59906 1579815.0 -2195310.0 1
111.0 322.0 533.0 393.0 3321.0 1289.0 494.0 0.787941 -0.405735 12.994947999999999 -1.239383 -0.374756 0.21285500000000002 -0.04028 0.273352 0.447738 1.8494970000000002 0.543808 -0.53475 1.8497240000000001 -0.405735 0.497564 0.746487 0.003959000000000001 0.09553500000000001 0.11902 0.0 55.0 3.0 0.0 80.0 17.0 16.0 94.0 30.0 640.177124 224.48257400000003 864.6627199999999 1592265.0 -2195085.0 1
111.0 381.0 657.0 464.0 4104.0 1520.0 546.0 0.7952199999999999 -0.395944 7.963363 -1.2519280000000002 -0.385938 0.269042 -0.042941 0.330955 0.45837100000000003 2.2301159999999998 0.6490090000000001 -0.65105 1.593492 -0.395944 0.569283 0.761391 0.001058 0.029383 0.040444 0.0 76.0 1.0 0.0 88.0 10.0 3.0 97.0 19.0 648.78363 226.845871 875.629456 1579620.0 -2195175.0 1
111.0 461.0 690.0 564.0 3220.0 1467.0 693.0 0.7014670000000001 -0.362319 14.218101 -1.080052 -0.295428 0.191477 -0.058088 0.286961 0.379339 1.7055939999999998 0.504034 -0.50155 1.658423 -0.362319 0.453895 0.643249 0.019540000000000002 0.106349 0.145084 0.0 41.0 1.0 0.0 80.0 11.0 27.0 95.0 25.0 640.268311 224.345642 864.6226199999999 1592565.0 -2195190.0 1
111.0 565.0 852.5 983.0 1800.0 2355.5 1218.5 0.287677 -0.47058500000000003 69.432446 -0.15271700000000002 0.172453 0.041922 -0.157647 0.250017 -0.136321 0.418083 0.148171 -0.382713 1.240134 -0.47058500000000003 0.154581 0.18187 0.002042 0.048082 0.068743 0.0 10.0 12.0 0.0 24.0 73.0 11.0 86.0 83.0 642.549133 225.821167 868.369385 1582635.0 -2195085.0 1
111.0 527.0 828.0 601.0 4211.5 1836.0 772.5 0.749679 -0.37654099999999996 7.578875 -1.135744 -0.31453400000000004 0.261679 -0.069381 0.36049899999999996 0.385218 2.2335700000000003 0.649964 -0.668988 1.349689 -0.37654099999999996 0.551201 0.683049 0.002741 0.056264 0.070563 0.0 66.0 0.0 0.0 91.0 6.0 24.5 99.0 15.0 635.270996 223.79916400000002 859.058472 1588275.0 -2195550.0 1
111.0 392.0 716.0 482.0 4027.0 1601.0 629.0 0.78376 -0.384615 8.323837 -1.2135799999999999 -0.356864 0.257714 -0.053465 0.33079200000000003 0.427397 2.156645 0.6287020000000001 -0.64 1.500646 -0.384615 0.552207 0.7260979999999999 0.007531 0.095609 0.116279 0.0 38.0 0.0 0.0 86.0 10.0 27.0 98.0 33.0 639.6112059999999 224.17755099999997 863.7741699999999 1592175.0 -2195265.0 1
111.0 481.0 796.0 536.0 4638.0 1803.0 683.0 0.793341 -0.385777 6.05012 -1.2333370000000001 -0.372899 0.301735 -0.055955 0.379644 0.440751 2.488334 0.72038 -0.733425 1.363251 -0.385777 0.604395 0.743278 0.001389 0.036031 0.040128 0.0 87.0 0.0 0.0 92.0 6.0 0.0 98.0 11.0 644.354309 226.082138 870.4447630000001 1581375.0 -2195415.0 1
111.0 481.0 777.0 535.0 4450.0 1746.0 675.0 0.7863 -0.38256100000000004 6.640965 -1.224068 -0.367773 0.287856 -0.056166999999999995 0.364996 0.436884 2.389186 0.692976 -0.705625 1.399757 -0.38256100000000004 0.589021 0.73565 0.001375 0.042901 0.046276 0.0 62.0 0.0 0.0 89.0 6.0 27.0 98.0 22.0 634.789429 223.945328 858.7448119999999 1587480.0 -2195550.0 1
111.0 477.0 733.0 527.0 4492.0 1511.0 576.0 0.78996 -0.34844200000000003 6.5078190000000005 -1.2871700000000001 -0.421732 0.293435 -0.032934 0.362237 0.5016079999999999 2.4334130000000003 0.7052 -0.682275 1.576324 -0.34844200000000003 0.59337 0.7742600000000001 0.001007 0.04716 0.054313 0.0 65.0 2.0 0.0 88.0 10.0 12.0 97.0 24.0 636.718445 223.646454 860.3563839999999 1589970.0 -2195505.0 1
111.0 480.0 742.0 553.0 3767.0 1528.0 646.0 0.746637 -0.359021 9.759082000000001 -1.159203 -0.334604 0.23533800000000002 -0.051054 0.318807 0.411267 2.049682 0.5991380000000001 -0.582975 1.57092 -0.359021 0.5195310000000001 0.705018 0.002774 0.06023200000000001 0.078051 0.0 55.0 2.0 0.0 86.0 11.0 20.0 96.0 30.0 634.858032 223.746155 858.6004640000001 1587975.0 -2195640.0 1
111.0 450.0 696.0 550.0 3620.0 1572.0 668.0 0.7345 -0.387842 10.722116999999999 -1.1298139999999999 -0.315239 0.22225999999999999 -0.05751799999999999 0.310883 0.393446 1.9320709999999999 0.566631 -0.57515 1.563764 -0.387842 0.5006470000000001 0.686924 0.002672 0.033129 0.046426 0.0 45.0 9.0 2.0 75.0 17.0 29.0 88.0 36.0 638.3444820000001 224.014771 862.3588869999999 1591065.0 -2195355.0 1
111.0 477.0 817.0 553.0 3809.0 1719.0 698.0 0.745606 -0.357995 9.540239999999999 -1.1236 -0.30694 0.233069 -0.062989 0.331638 0.379862 2.0505880000000003 0.599388 -0.5964 1.399526 -0.357995 0.519875 0.690566 0.001495 0.049347 0.047853 0.0 81.0 1.0 0.0 90.0 7.0 4.0 97.0 15.0 636.935608 223.42996200000002 860.400208 1590630.0 -2195805.0 1
111.0 397.0 677.0 525.0 3585.0 1576.0 657.0 0.745386 -0.392473 10.936121 -1.140134 -0.312258 0.224031 -0.058526999999999996 0.306946 0.393124 1.8958849999999998 0.556629 -0.575225 1.56358 -0.392473 0.503311 0.693014 0.012676999999999999 0.076587 0.10724700000000001 0.0 39.0 7.0 1.0 75.0 17.0 28.0 91.0 40.0 637.944458 223.41682400000002 861.334167 1591905.0 -2195895.0 1
111.0 341.0 596.0 446.0 3678.0 1371.0 508.0 0.7841020000000001 -0.390342 10.207511 -1.2401739999999999 -0.37596399999999996 0.240013 -0.038789 0.299132 0.455946 2.000112 0.585437 -0.58725 1.748606 -0.390342 0.530881 0.7565470000000001 0.010447 0.070924 0.09289 0.0 48.0 7.0 0.0 70.0 23.0 18.0 92.0 40.0 638.279907 223.38067599999997 861.664062 1592160.0 -2195835.0 1
111.0 580.0 966.0 708.0 4084.0 2008.0 860.0 0.7041689999999999 -0.352518 8.204284 -1.049951 -0.266611 0.23928600000000003 -0.081916 0.366782 0.34013000000000004 2.087212 0.6095109999999999 -0.63175 1.2448290000000002 -0.352518 0.516414 0.653591 0.004490999999999999 0.061475 0.080274 0.0 70.0 1.0 0.0 88.0 8.0 15.0 96.0 20.0 637.061829 223.142166 860.1843869999999 1591335.0 -2195955.0 1
111.0 448.0 775.0 512.0 4316.0 1822.0 697.0 0.786435 -0.40074299999999996 7.12103 -1.191093 -0.339858 0.27774699999999997 -0.065067 0.35884699999999997 0.403296 2.3174740000000003 0.6731550000000001 -0.697625 1.347826 -0.40074299999999996 0.579051 0.719644 0.001777 0.032032 0.03918 0.0 78.0 0.0 0.0 92.0 6.0 7.0 99.0 15.0 636.510986 223.114761 859.626587 1590780.0 -2195955.0 1
