# crop nbart_red nbart_nir NDVI SOS POS EOS Trough vSOS vPOS vEOS LOS AOS ROG ROS
0.000000 803.903076 3328.901367 0.610965 79.000000 143.000000 207.000000 0.249927 0.544308 0.812671 0.604715 128.000000 0.562744 0.004193 -0.003249
0.000000 860.995361 3078.997070 0.562946 79.000000 143.000000 223.000000 0.242840 0.517851 0.782521 0.564791 144.000000 0.539681 0.004135 -0.002722
0.000000 825.088989 2995.910889 0.568129 15.000000 31.000000 239.000000 0.226941 0.540781 0.786387 0.651389 224.000000 0.559447 0.015350 -0.000649
0.000000 775.097290 3174.863037 0.607542 31.000000 143.000000 271.000000 0.234329 0.752901 0.804598 0.573634 240.000000 0.570269 0.000462 -0.001804
0.000000 839.996826 3276.999512 0.591937 15.000000 143.000000 207.000000 0.233208 0.562367 0.816494 0.623334 192.000000 0.583286 0.001985 -0.003018
0.000000 755.971619 3315.690674 0.628667 15.000000 143.000000 207.000000 0.230387 0.481301 0.810345 0.622536 192.000000 0.579958 0.002571 -0.002935
0.000000 733.961243 3274.283447 0.633774 15.000000 95.000000 239.000000 0.230769 0.429420 0.843193 0.676387 224.000000 0.612424 0.005172 -0.001158
0.000000 732.028137 3265.326172 0.633744 15.000000 95.000000 207.000000 0.233575 0.430625 0.855244 0.654571 192.000000 0.621670 0.005308 -0.001792
0.000000 844.648010 2911.569824 0.550267 15.000000 95.000000 239.000000 0.240703 0.401403 0.852003 0.576577 224.000000 0.611300 0.005633 -0.001913
0.000000 756.225342 3242.126465 0.621731 143.000000 287.000000 319.000000 0.254839 0.569989 0.734424 0.648391 176.000000 0.479585 0.001142 -0.002689
0.000000 779.306824 3306.994141 0.618576 31.000000 287.000000 319.000000 0.257953 0.603742 0.728827 0.591196 288.000000 0.470874 0.000489 -0.004301
0.000000 893.871521 3345.862549 0.578336 79.000000 143.000000 271.000000 0.233568 0.566693 0.830140 0.577657 192.000000 0.596572 0.004116 -0.001973
0.000000 907.316772 3097.204590 0.546854 31.000000 143.000000 271.000000 0.242515 0.799180 0.807098 0.535159 240.000000 0.564583 0.000071 -0.002125
0.000000 879.678955 3052.061035 0.552524 31.000000 143.000000 271.000000 0.243636 0.796575 0.801812 0.532000 240.000000 0.558175 0.000047 -0.002108
0.000000 823.602661 3035.497070 0.573163 31.000000 143.000000 207.000000 0.237329 0.782851 0.802408 0.558244 176.000000 0.565080 0.000175 -0.003815
0.000000 856.026062 3120.480713 0.569458 31.000000 143.000000 207.000000 0.233920 0.658770 0.814531 0.616876 176.000000 0.580611 0.001391 -0.003088
0.000000 835.685303 3191.471191 0.584975 15.000000 143.000000 207.000000 0.231714 0.457702 0.805548 0.624010 192.000000 0.573834 0.002718 -0.002837
0.000000 736.457214 3300.700684 0.635161 15.000000 143.000000 239.000000 0.231591 0.425344 0.790107 0.652231 224.000000 0.558517 0.002850 -0.001436
0.000000 871.987549 2820.946533 0.527753 31.000000 95.000000 239.000000 0.233303 0.479582 0.822936 0.584360 208.000000 0.589632 0.005365 -0.001657
0.000000 860.380188 2774.255615 0.526566 31.000000 95.000000 207.000000 0.227848 0.579487 0.814381 0.596602 176.000000 0.586533 0.003670 -0.001944
0.000000 841.086121 2792.316895 0.537026 31.000000 95.000000 207.000000 0.360509 0.664317 0.768062 0.549289 176.000000 0.407553 0.001621 -0.001953
0.000000 658.435730 2814.047607 0.620770 31.000000 95.000000 223.000000 0.477672 0.618800 0.773340 0.622312 192.000000 0.295667 0.002415 -0.001180
0.000000 718.544373 3298.771973 0.642276 143.000000 287.000000 319.000000 0.244677 0.576034 0.739384 0.729496 176.000000 0.494707 0.001134 -0.000309
0.000000 592.311890 3523.791992 0.712198 31.000000 175.000000 287.000000 0.276384 0.743663 0.832350 0.611087 256.000000 0.555966 0.000616 -0.001976
0.000000 654.036926 3455.723145 0.681715 31.000000 175.000000 271.000000 0.231467 0.767892 0.822847 0.635375 240.000000 0.591380 0.000382 -0.001953
0.000000 866.029724 3199.579590 0.573973 31.000000 143.000000 271.000000 0.234772 0.807179 0.822094 0.567554 240.000000 0.587322 0.000133 -0.001989
0.000000 889.934265 3108.127441 0.554817 15.000000 31.000000 239.000000 0.240953 0.566239 0.808008 0.658380 224.000000 0.567056 0.015111 -0.000719
0.000000 862.858276 2967.600586 0.549475 15.000000 31.000000 239.000000 0.241212 0.538251 0.792145 0.626790 224.000000 0.550933 0.015868 -0.000795
0.000000 855.804016 2817.106201 0.533991 15.000000 31.000000 223.000000 0.240315 0.505048 0.776683 0.655715 208.000000 0.536368 0.016977 -0.000630
0.000000 891.691589 2763.694092 0.512122 31.000000 143.000000 239.000000 0.236512 0.729774 0.775422 0.585563 208.000000 0.538910 0.000408 -0.001978
0.000000 784.758667 2958.676514 0.580728 31.000000 143.000000 207.000000 0.232798 0.564719 0.772573 0.594041 176.000000 0.539775 0.001856 -0.002790
0.000000 889.899170 2882.681885 0.528228 31.000000 143.000000 207.000000 0.233372 0.476252 0.745995 0.518424 176.000000 0.512623 0.002408 -0.003556
0.000000 825.644287 2902.925781 0.557126 31.000000 95.000000 239.000000 0.230044 0.687229 0.807608 0.559121 208.000000 0.577564 0.001881 -0.001726
0.000000 770.934814 2870.375977 0.576562 31.000000 95.000000 207.000000 0.225748 0.743872 0.849413 0.593791 176.000000 0.623664 0.001649 -0.002282
0.000000 840.523682 2793.033691 0.537355 31.000000 95.000000 207.000000 0.347008 0.721087 0.795984 0.546180 176.000000 0.448975 0.001170 -0.002230
0.000000 658.224121 3007.123535 0.640839 15.000000 31.000000 223.000000 0.491162 0.645450 0.756711 0.650208 208.000000 0.265549 0.006954 -0.000555
0.000000 834.048889 3091.666992 0.575084 15.000000 31.000000 239.000000 0.233611 0.569103 0.806587 0.647239 224.000000 0.572975 0.014843 -0.000766
0.000000 877.992981 2961.330811 0.542631 15.000000 31.000000 239.000000 0.241421 0.561576 0.794568 0.631303 224.000000 0.553147 0.014562 -0.000785
0.000000 857.998108 2824.001465 0.533950 15.000000 31.000000 239.000000 0.241703 0.517599 0.773996 0.626291 224.000000 0.532292 0.016025 -0.000710
0.000000 860.516785 2819.561523 0.532338 15.000000 31.000000 223.000000 0.238819 0.526917 0.781688 0.674457 208.000000 0.542869 0.015923 -0.000558
0.000000 753.401550 2953.602051 0.593525 15.000000 31.000000 223.000000 0.238208 0.537751 0.789332 0.663946 208.000000 0.551124 0.015724 -0.000653
0.000000 844.960449 2875.545898 0.545782 31.000000 143.000000 207.000000 0.230680 0.735941 0.763006 0.575995 176.000000 0.532326 0.000242 -0.002922
0.000000 879.471130 2867.015625 0.530509 15.000000 143.000000 271.000000 0.228796 0.482673 0.756978 0.507945 256.000000 0.528181 0.002143 -0.001946
0.000000 880.025208 2834.907715 0.526223 31.000000 95.000000 239.000000 0.228309 0.777224 0.783989 0.549558 208.000000 0.555680 0.000106 -0.001628
0.000000 880.341370 2736.259766 0.513166 31.000000 95.000000 207.000000 0.232966 0.755817 0.858504 0.556452 176.000000 0.625538 0.001604 -0.002697
0.000000 815.360657 2726.997559 0.539651 31.000000 95.000000 239.000000 0.357656 0.747478 0.829215 0.521638 208.000000 0.471559 0.001277 -0.002136
0.000000 635.844543 2894.558105 0.639789 31.000000 95.000000 351.000000 0.524114 0.756407 0.773349 0.629371 320.000000 0.249235 0.000265 -0.000562
0.000000 828.800293 3178.177490 0.586322 15.000000 31.000000 239.000000 0.234783 0.608707 0.817123 0.674399 224.000000 0.582340 0.013026 -0.000686
0.000000 830.399536 3015.872803 0.568206 15.000000 31.000000 239.000000 0.239752 0.568194 0.807662 0.641014 224.000000 0.567910 0.014967 -0.000801
0.000000 795.936035 2881.556152 0.567131 15.000000 31.000000 223.000000 0.239149 0.541644 0.790860 0.626416 208.000000 0.551711 0.015576 -0.000856
0.000000 682.564697 2962.870850 0.625524 15.000000 31.000000 223.000000 0.239321 0.541519 0.788018 0.671104 208.000000 0.548697 0.015406 -0.000609
0.000000 756.198914 3011.302490 0.598567 15.000000 31.000000 223.000000 0.235777 0.552653 0.783415 0.671617 208.000000 0.547638 0.014423 -0.000582
0.000000 810.404663 2932.610107 0.566978 15.000000 31.000000 223.000000 0.234343 0.531742 0.774112 0.657431 208.000000 0.539770 0.015148 -0.000608
0.000000 886.158203 2867.772949 0.527877 15.000000 31.000000 271.000000 0.228255 0.521904 0.772475 0.476610 256.000000 0.544220 0.015661 -0.001233
0.000000 759.219116 3277.900879 0.623881 95.000000 143.000000 239.000000 0.225326 0.716804 0.809285 0.600870 144.000000 0.583959 0.001927 -0.002171
0.000000 708.985413 3291.933105 0.645589 31.000000 95.000000 239.000000 0.232630 0.785842 0.858333 0.617372 208.000000 0.625703 0.001133 -0.001673
0.000000 695.230530 3149.873291 0.638381 31.000000 95.000000 207.000000 0.336018 0.752501 0.832415 0.629704 176.000000 0.496396 0.001249 -0.001810
0.000000 626.802979 2983.641113 0.652783 31.000000 95.000000 207.000000 0.522444 0.745330 0.806636 0.620552 176.000000 0.284192 0.000958 -0.001661
0.000000 782.622131 3002.286621 0.586451 31.000000 143.000000 207.000000 0.235409 0.772845 0.779816 0.592027 176.000000 0.544407 0.000062 -0.002934
0.000000 849.430603 2858.068604 0.541777 15.000000 31.000000 223.000000 0.236923 0.516411 0.779961 0.663866 208.000000 0.543038 0.016472 -0.000605
0.000000 832.490540 2869.833008 0.550287 15.000000 31.000000 223.000000 0.241519 0.543269 0.791678 0.659238 208.000000 0.550159 0.015526 -0.000690
0.000000 779.526062 2995.405762 0.586999 15.000000 31.000000 223.000000 0.239156 0.559530 0.797064 0.677205 208.000000 0.557908 0.014846 -0.000624
0.000000 787.619507 3068.759277 0.591524 15.000000 31.000000 223.000000 0.235362 0.537463 0.793104 0.674469 208.000000 0.557741 0.015978 -0.000618
0.000000 787.619507 3068.759277 0.591524 15.000000 31.000000 223.000000 0.235362 0.537463 0.793104 0.674469 208.000000 0.557741 0.015978 -0.000618
0.000000 891.817078 3041.176025 0.546494 15.000000 31.000000 271.000000 0.227626 0.532979 0.783021 0.526436 256.000000 0.555396 0.015628 -0.001069
0.000000 817.030945 3319.303467 0.604949 15.000000 31.000000 95.000000 0.220611 0.600198 0.826655 0.627606 80.000000 0.606044 0.014154 -0.003110
0.000000 769.553467 3308.954346 0.622630 31.000000 95.000000 239.000000 0.225888 0.817248 0.820398 0.593743 208.000000 0.594511 0.000049 -0.001574
0.000000 752.270569 3317.711182 0.630332 31.000000 95.000000 239.000000 0.226750 0.802510 0.848497 0.587152 208.000000 0.621748 0.000719 -0.001815
0.000000 728.397278 3140.754639 0.623485 31.000000 95.000000 207.000000 0.329879 0.741987 0.824070 0.618874 176.000000 0.494191 0.001283 -0.001832
0.000000 765.307068 3199.654053 0.613965 15.000000 31.000000 223.000000 0.226576 0.580973 0.808558 0.716270 208.000000 0.581982 0.014224 -0.000481
0.000000 814.427307 3009.303467 0.574014 15.000000 31.000000 223.000000 0.236187 0.564546 0.802340 0.685035 208.000000 0.566153 0.014862 -0.000611
0.000000 835.507385 2955.511230 0.559217 15.000000 31.000000 223.000000 0.237439 0.556833 0.797386 0.659235 208.000000 0.559947 0.015035 -0.000720
0.000000 834.827881 2917.559570 0.555042 15.000000 31.000000 223.000000 0.239453 0.542504 0.798958 0.661711 208.000000 0.559505 0.016028 -0.000715
0.000000 874.704590 3077.468262 0.557355 15.000000 31.000000 207.000000 0.239822 0.555105 0.810222 0.612947 192.000000 0.570401 0.015945 -0.001121
0.000000 833.108948 3235.951904 0.590515 15.000000 31.000000 95.000000 0.231131 0.581105 0.814060 0.553912 80.000000 0.582929 0.014560 -0.004065
0.000000 829.602600 3309.109375 0.599101 15.000000 31.000000 271.000000 0.225885 0.602770 0.823839 0.497223 256.000000 0.597954 0.013817 -0.001361
0.000000 731.801575 3467.778809 0.651488 15.000000 31.000000 223.000000 0.220122 0.651363 0.835685 0.689829 208.000000 0.615563 0.011520 -0.000760
0.000000 678.068298 3566.012207 0.680464 31.000000 95.000000 239.000000 0.224159 0.832595 0.840562 0.615218 208.000000 0.616402 0.000124 -0.001565
0.000000 686.233032 3565.063965 0.677165 31.000000 95.000000 207.000000 0.222637 0.833964 0.849414 0.647934 176.000000 0.626777 0.000241 -0.001799
0.000000 755.697510 3145.216797 0.612554 31.000000 95.000000 207.000000 0.303648 0.772320 0.823123 0.613944 176.000000 0.519475 0.000794 -0.001868
0.000000 708.686157 3268.351318 0.643611 15.000000 31.000000 223.000000 0.224788 0.658665 0.833298 0.673957 208.000000 0.608510 0.010915 -0.000830
0.000000 739.745178 3131.398926 0.617816 15.000000 31.000000 223.000000 0.234145 0.641427 0.834520 0.659329 208.000000 0.600375 0.012068 -0.000912
0.000000 765.067871 3031.478271 0.596966 15.000000 31.000000 223.000000 0.234296 0.643172 0.836337 0.653017 208.000000 0.602041 0.012073 -0.000955
0.000000 815.271790 3223.401123 0.596268 15.000000 31.000000 239.000000 0.234736 0.625980 0.827113 0.602278 224.000000 0.592377 0.012571 -0.001081
0.000000 795.299988 3283.705322 0.610052 15.000000 31.000000 95.000000 0.236569 0.618302 0.827971 0.637789 80.000000 0.591402 0.013104 -0.002972
0.000000 771.199280 3368.350342 0.627399 15.000000 31.000000 223.000000 0.226597 0.631185 0.834909 0.676907 208.000000 0.608312 0.012733 -0.000823
0.000000 753.000427 3431.000244 0.640057 15.000000 31.000000 223.000000 0.219917 0.640057 0.836394 0.686884 208.000000 0.616477 0.012271 -0.000779
0.000000 775.000488 3413.000000 0.629895 15.000000 31.000000 223.000000 0.220491 0.629895 0.834923 0.646685 208.000000 0.614432 0.012814 -0.000980
0.000000 792.590576 3445.959229 0.626009 31.000000 95.000000 239.000000 0.218996 0.820417 0.847619 0.583001 208.000000 0.628623 0.000425 -0.001838
0.000000 748.439148 3479.915527 0.645990 31.000000 95.000000 207.000000 0.218567 0.804957 0.851046 0.627715 176.000000 0.632479 0.000720 -0.001994
0.000000 823.601868 3074.790039 0.577466 31.000000 95.000000 239.000000 0.268320 0.742699 0.825630 0.539132 208.000000 0.557310 0.001296 -0.001990
0.000000 771.764343 2986.790527 0.589329 31.000000 95.000000 223.000000 0.458431 0.747790 0.791787 0.623869 192.000000 0.333357 0.000687 -0.001312
0.000000 720.251099 3235.320068 0.635830 15.000000 31.000000 223.000000 0.217591 0.688740 0.845940 0.661546 208.000000 0.628349 0.009825 -0.000960
0.000000 754.999329 3229.999268 0.621079 15.000000 31.000000 223.000000 0.228959 0.686678 0.848401 0.660036 208.000000 0.619442 0.010108 -0.000981
0.000000 810.952332 3277.841064 0.603329 15.000000 31.000000 239.000000 0.230585 0.692743 0.848997 0.603302 224.000000 0.618413 0.009766 -0.001181
0.000000 792.193970 3291.024658 0.611976 15.000000 31.000000 223.000000 0.230271 0.687661 0.847340 0.649150 208.000000 0.617069 0.009980 -0.001032
0.000000 783.416809 3337.250000 0.619762 15.000000 31.000000 223.000000 0.230360 0.673297 0.843631 0.655138 208.000000 0.613271 0.010646 -0.000982
0.000000 778.529114 3400.661865 0.627426 15.000000 31.000000 223.000000 0.224963 0.672710 0.842782 0.653723 208.000000 0.617820 0.010630 -0.000985
0.000000 778.426880 3445.243896 0.631398 15.000000 31.000000 223.000000 0.223180 0.654362 0.841881 0.648503 208.000000 0.618701 0.011720 -0.001007
0.000000 937.002625 3225.002441 0.549735 31.000000 95.000000 239.000000 0.219744 0.800235 0.843998 0.524948 208.000000 0.624253 0.000684 -0.002216
0.000000 905.261414 3312.019287 0.570690 31.000000 95.000000 239.000000 0.217701 0.801781 0.857344 0.537632 208.000000 0.639643 0.000868 -0.002220
0.000000 853.892273 3454.568604 0.603621 31.000000 95.000000 239.000000 0.221651 0.797989 0.860539 0.533600 208.000000 0.638888 0.000977 -0.002270
0.000000 811.431091 3146.229492 0.589944 31.000000 95.000000 239.000000 0.245188 0.744250 0.840904 0.486430 208.000000 0.595716 0.001510 -0.002462
0.000000 764.709045 2957.640869 0.589126 31.000000 95.000000 223.000000 0.356903 0.709185 0.774044 0.599133 192.000000 0.417141 0.001013 -0.001366
0.000000 709.025879 3189.105957 0.636223 15.000000 31.000000 223.000000 0.219064 0.668091 0.836120 0.651904 208.000000 0.617056 0.010502 -0.000959
0.000000 799.432251 3151.653320 0.595335 15.000000 31.000000 239.000000 0.228894 0.678756 0.840098 0.563981 224.000000 0.611204 0.010084 -0.001327
0.000000 807.471069 3096.176270 0.586299 15.000000 31.000000 223.000000 0.229054 0.666422 0.842265 0.597050 208.000000 0.613211 0.010990 -0.001277
0.000000 831.771179 3078.612549 0.574583 15.000000 31.000000 223.000000 0.230540 0.632623 0.836869 0.578482 208.000000 0.606329 0.012765 -0.001346
0.000000 875.812256 3122.039307 0.561859 15.000000 31.000000 223.000000 0.230259 0.612872 0.830300 0.587302 208.000000 0.600041 0.013589 -0.001266
0.000000 875.266907 3219.289307 0.572473 31.000000 95.000000 223.000000 0.224970 0.817130 0.818927 0.580299 192.000000 0.593957 0.000028 -0.001864
0.000000 901.999634 3223.998535 0.562773 31.000000 95.000000 239.000000 0.225787 0.803758 0.830686 0.513548 208.000000 0.604899 0.000421 -0.002202
0.000000 786.000916 3600.998779 0.641668 31.000000 95.000000 239.000000 0.220238 0.804742 0.850254 0.609903 208.000000 0.630016 0.000711 -0.001669
0.000000 750.999939 3618.000000 0.656214 31.000000 95.000000 239.000000 0.219599 0.802595 0.849126 0.633413 208.000000 0.629528 0.000727 -0.001498
0.000000 730.537415 3117.253906 0.620282 31.000000 95.000000 207.000000 0.342145 0.693999 0.776482 0.630522 176.000000 0.434337 0.001289 -0.001303
0.000000 701.061768 3003.145264 0.621478 31.000000 95.000000 207.000000 0.428928 0.663347 0.776518 0.606665 176.000000 0.347590 0.001768 -0.001517
0.000000 787.000000 3086.000000 0.593597 15.000000 31.000000 223.000000 0.228251 0.637732 0.827166 0.593597 208.000000 0.598915 0.011840 -0.001217
0.000000 792.999695 3059.002686 0.588266 15.000000 31.000000 223.000000 0.229363 0.626885 0.825672 0.588266 208.000000 0.596309 0.012424 -0.001236
0.000000 821.133850 3075.042725 0.578492 15.000000 31.000000 223.000000 0.223944 0.608639 0.826162 0.582292 208.000000 0.602218 0.013595 -0.001270
0.000000 807.500854 3123.943115 0.589209 31.000000 95.000000 223.000000 0.227356 0.818061 0.827823 0.590018 192.000000 0.600467 0.000153 -0.001858
0.000000 803.000671 3440.997559 0.621583 31.000000 95.000000 223.000000 0.221849 0.812230 0.840083 0.621583 192.000000 0.618234 0.000435 -0.001707
0.000000 748.860474 3153.961182 0.616247 31.000000 95.000000 271.000000 0.337768 0.680917 0.771934 0.501885 240.000000 0.434167 0.001422 -0.001534
0.000000 704.007751 2981.992676 0.618010 31.000000 95.000000 207.000000 0.426938 0.675921 0.766136 0.599221 176.000000 0.339198 0.001410 -0.001490
0.000000 817.630005 2761.973877 0.543173 31.000000 95.000000 207.000000 0.392365 0.537999 0.763400 0.540421 176.000000 0.371035 0.003522 -0.001991
0.000000 730.221008 3126.253662 0.621301 31.000000 95.000000 207.000000 0.296411 0.709058 0.781549 0.622240 176.000000 0.485137 0.001133 -0.001422
0.000000 709.998352 2922.010254 0.609033 31.000000 95.000000 207.000000 0.428295 0.699360 0.772678 0.598977 176.000000 0.344384 0.001146 -0.001551
0.000000 775.034973 2639.473633 0.546034 31.000000 95.000000 207.000000 0.404218 0.523437 0.754450 0.554174 176.000000 0.350232 0.003610 -0.001788
0.000000 751.398743 3136.243408 0.613442 31.000000 95.000000 207.000000 0.280831 0.708744 0.786816 0.632050 176.000000 0.505985 0.001220 -0.001382
0.000000 789.975708 2915.262451 0.573590 31.000000 95.000000 223.000000 0.409959 0.687500 0.726698 0.561163 192.000000 0.316739 0.000612 -0.001293
0.000000 780.254883 2785.198730 0.562325 31.000000 95.000000 207.000000 0.436898 0.581026 0.752252 0.570657 176.000000 0.315354 0.002675 -0.001621
0.000000 767.716064 2572.805420 0.540361 31.000000 95.000000 223.000000 0.431710 0.503956 0.741190 0.559868 192.000000 0.309481 0.003707 -0.001417
0.000000 745.826904 3191.011230 0.621104 31.000000 95.000000 207.000000 0.277108 0.709546 0.786091 0.644087 176.000000 0.508983 0.001196 -0.001268
0.000000 739.209412 2904.278809 0.594230 31.000000 95.000000 207.000000 0.382959 0.678488 0.723548 0.585644 176.000000 0.340589 0.000704 -0.001231
0.000000 943.059143 2775.560059 0.492791 15.000000 31.000000 207.000000 0.298266 0.498949 0.691892 0.532473 192.000000 0.393626 0.012059 -0.000906
0.000000 991.034668 2573.319336 0.443919 31.000000 95.000000 223.000000 0.315280 0.661530 0.671742 0.437282 192.000000 0.356461 0.000160 -0.001832
1.000000 2124.596680 3125.369141 0.190625 4.000000 11.000000 212.000000 0.137134 0.198267 0.368183 0.180699 208.000000 0.231049 0.024274 -0.000933
1.000000 2200.325195 3245.785645 0.191965 11.000000 27.000000 180.000000 0.131519 0.340266 0.354573 0.182243 169.000000 0.223055 0.000894 -0.001126
1.000000 2085.590576 3083.509521 0.193055 4.000000 11.000000 212.000000 0.140219 0.192938 0.329717 0.184451 208.000000 0.189498 0.019540 -0.000723
1.000000 2246.671631 3257.364014 0.183628 11.000000 27.000000 212.000000 0.131650 0.325745 0.346847 0.177786 201.000000 0.215197 0.001319 -0.000914
1.000000 2101.884033 3122.137695 0.195300 4.000000 11.000000 84.000000 0.138184 0.198327 0.350183 0.187367 80.000000 0.212000 0.021694 -0.002230
1.000000 2200.209229 3236.768799 0.190650 4.000000 11.000000 180.000000 0.139039 0.196339 0.364982 0.175808 176.000000 0.225943 0.024092 -0.001119
1.000000 2178.548584 3143.889160 0.181372 4.000000 11.000000 228.000000 0.116571 0.187105 0.334303 0.163623 224.000000 0.217733 0.021028 -0.000787
1.000000 1960.734985 3033.928223 0.214868 4.000000 11.000000 116.000000 0.149173 0.220785 0.380000 0.213182 112.000000 0.230827 0.022745 -0.001589
1.000000 2153.000000 3223.999512 0.199182 4.000000 11.000000 84.000000 0.135564 0.202426 0.395490 0.189584 80.000000 0.259926 0.027581 -0.002821
1.000000 2310.262695 3238.040771 0.167218 11.000000 27.000000 132.000000 0.124117 0.302912 0.329519 0.164689 121.000000 0.205402 0.001663 -0.001570
1.000000 2012.000000 3015.999268 0.199682 11.000000 27.000000 228.000000 0.138707 0.338856 0.356444 0.184108 217.000000 0.217737 0.001099 -0.000857
1.000000 2359.174805 3274.899658 0.162533 4.000000 11.000000 212.000000 0.124256 0.173206 0.320657 0.153258 208.000000 0.196400 0.021064 -0.000833
1.000000 2143.348633 3256.313721 0.206118 4.000000 11.000000 84.000000 0.134478 0.209727 0.415413 0.194840 80.000000 0.280936 0.029384 -0.003022
1.000000 2374.999756 3355.999756 0.171174 11.000000 27.000000 180.000000 0.127525 0.320938 0.323841 0.154029 169.000000 0.196315 0.000181 -0.001110
1.000000 1899.454712 2912.270508 0.210489 4.000000 11.000000 228.000000 0.134004 0.201590 0.330483 0.181489 224.000000 0.196478 0.018413 -0.000687
1.000000 2344.320557 3270.795654 0.164997 4.000000 11.000000 228.000000 0.116930 0.171150 0.286468 0.153047 224.000000 0.169538 0.016474 -0.000615
1.000000 2234.446777 3269.261963 0.188021 4.000000 11.000000 84.000000 0.130244 0.186142 0.340338 0.178176 80.000000 0.210095 0.022028 -0.002221
1.000000 2143.154785 3195.166016 0.197068 4.000000 11.000000 212.000000 0.134749 0.199825 0.366159 0.186662 208.000000 0.231410 0.023762 -0.000893
1.000000 2246.164062 3257.690918 0.183785 4.000000 11.000000 84.000000 0.130023 0.185283 0.344547 0.176672 80.000000 0.214524 0.022752 -0.002300
1.000000 2312.670166 3245.564209 0.167840 4.000000 11.000000 212.000000 0.123325 0.173463 0.301319 0.156023 208.000000 0.177994 0.018265 -0.000723
1.000000 2155.916260 3145.821289 0.186713 4.000000 11.000000 212.000000 0.136221 0.189709 0.367782 0.176517 208.000000 0.231561 0.025439 -0.000952
1.000000 2321.205078 3348.381836 0.181173 4.000000 11.000000 116.000000 0.131169 0.185668 0.343092 0.177282 112.000000 0.211923 0.022489 -0.001579
1.000000 2114.030518 3080.428223 0.186044 4.000000 11.000000 180.000000 0.132894 0.183954 0.332170 0.160340 176.000000 0.199276 0.021174 -0.001017
1.000000 2018.319946 2968.882568 0.190600 4.000000 11.000000 228.000000 0.128795 0.192032 0.327900 0.185400 224.000000 0.199105 0.019410 -0.000657
1.000000 2404.524658 3388.792236 0.169897 11.000000 27.000000 180.000000 0.127981 0.297137 0.320276 0.150731 169.000000 0.192296 0.001446 -0.001108
1.000000 1964.000366 2997.999023 0.208383 11.000000 27.000000 212.000000 0.140048 0.266942 0.321212 0.207987 201.000000 0.181164 0.003392 -0.000612
1.000000 2048.854248 3120.546631 0.207315 11.000000 27.000000 228.000000 0.138910 0.371530 0.403250 0.200758 217.000000 0.264340 0.001982 -0.001007
1.000000 1916.664062 3120.169678 0.238941 11.000000 27.000000 148.000000 0.143303 0.373266 0.432789 0.231217 137.000000 0.289486 0.003720 -0.001666
1.000000 2126.062012 3322.608643 0.219603 11.000000 27.000000 132.000000 0.143335 0.346389 0.381557 0.210919 121.000000 0.238222 0.002198 -0.001625
1.000000 2033.905518 3091.153809 0.206290 11.000000 27.000000 68.000000 0.135112 0.290516 0.336800 0.200305 57.000000 0.201688 0.002893 -0.003329
1.000000 2134.936523 3233.305908 0.204605 11.000000 27.000000 132.000000 0.140614 0.358927 0.422733 0.197113 121.000000 0.282119 0.003988 -0.002149
1.000000 2136.064941 3284.454102 0.211860 11.000000 27.000000 84.000000 0.142946 0.408922 0.439727 0.209850 73.000000 0.296781 0.001925 -0.004033
1.000000 2228.522461 3374.302002 0.204500 11.000000 27.000000 132.000000 0.143151 0.378496 0.423798 0.201118 121.000000 0.280647 0.002831 -0.002121
1.000000 2092.300293 3254.843018 0.217414 11.000000 27.000000 180.000000 0.147536 0.327586 0.365361 0.207101 169.000000 0.217824 0.002361 -0.001034
1.000000 2164.829346 3328.930664 0.211895 11.000000 27.000000 132.000000 0.135960 0.352871 0.359521 0.203106 121.000000 0.223562 0.000416 -0.001490
1.000000 2293.456543 3424.527100 0.197809 4.000000 27.000000 84.000000 0.139354 0.189961 0.349922 0.184036 80.000000 0.210568 0.006955 -0.002910
1.000000 1980.632446 3122.002441 0.223682 4.000000 27.000000 132.000000 0.148727 0.212211 0.347725 0.219541 128.000000 0.198998 0.005892 -0.001221
1.000000 2162.000244 3306.998779 0.209362 4.000000 27.000000 132.000000 0.143248 0.202174 0.344738 0.204666 128.000000 0.201491 0.006198 -0.001334
1.000000 1170.694458 1855.589844 0.226316 27.000000 59.000000 203.000000 0.156332 0.529228 0.804196 0.222222 176.000000 0.647863 0.008593 -0.004041
1.000000 1165.555786 1828.542969 0.221431 27.000000 59.000000 203.000000 0.159777 0.517029 0.803044 0.224409 176.000000 0.643268 0.008938 -0.004018
1.000000 1166.409424 1815.501343 0.217677 27.000000 59.000000 219.000000 0.156586 0.468960 0.768206 0.214123 192.000000 0.611620 0.009351 -0.003463
1.000000 1181.540161 1840.345581 0.218011 27.000000 59.000000 203.000000 0.154232 0.482852 0.786112 0.214895 176.000000 0.631879 0.009477 -0.003967
1.000000 1166.367432 1807.280762 0.215531 27.000000 59.000000 219.000000 0.159420 0.490618 0.776692 0.217228 192.000000 0.617272 0.008940 -0.003497
1.000000 1145.330933 1790.535522 0.219766 27.000000 59.000000 219.000000 0.163077 0.481006 0.751189 0.221593 192.000000 0.588112 0.008443 -0.003310
1.000000 1146.446167 1789.325806 0.218981 27.000000 59.000000 219.000000 0.158677 0.479277 0.737058 0.223970 192.000000 0.578381 0.008056 -0.003207
1.000000 1224.291260 1929.593994 0.223630 27.000000 59.000000 203.000000 0.159864 0.462219 0.767935 0.220524 176.000000 0.608071 0.009554 -0.003801
